编码,日期,促销比率
3322,20150101,0
3322,20150102,0.000
3322,20150103,0
3322,20150104,0.000
3322,20150105,0
3322,20150106,0.000
3322,20150107,0
3322,20150108,0
3322,20150109,0
3322,20150110,0
3322,20150111,0
3322,20150112,0
3322,20150113,0
3322,20150114,0
3322,20150115,0
3322,20150116,0
3322,20150117,0.000
3322,20150118,0
3322,20150119,0.000
3322,20150120,0
3322,20150121,0
3322,20150122,0.000
3322,20150123,0
3322,20150124,0
3322,20150125,0
3322,20150126,0.000
3322,20150127,0
3322,20150128,0
3322,20150129,0.000
3322,20150130,0
3322,20150131,0
3322,20150201,0
3322,20150202,0
3322,20150203,0
3322,20150204,0
3322,20150205,0
3322,20150206,0
3322,20150207,0
3322,20150208,0
3322,20150209,0
3322,20150210,0.000
3322,20150211,0
3322,20150212,0
3322,20150213,0
3322,20150214,0
3322,20150215,0
3322,20150216,0.000
3322,20150217,0.000
3322,20150218,0
3322,20150219,0
3322,20150220,0
3322,20150221,0
3322,20150222,0
3322,20150223,0.000
3322,20150224,0
3322,20150225,0
3322,20150226,0
3322,20150227,0
3322,20150228,0
3322,20150301,0
3322,20150302,0
3322,20150303,0
3322,20150304,0
3322,20150305,0.000
3322,20150306,0.000
3322,20150307,0
3322,20150308,0
3322,20150309,0
3322,20150310,0
3322,20150311,0
3322,20150312,0
3322,20150313,0
3322,20150314,0
3322,20150315,0
3322,20150316,0
3322,20150317,0
3322,20150318,0
3322,20150319,0
3322,20150320,0
3322,20150321,0
3322,20150322,0
3322,20150323,0
3322,20150324,0
3322,20150325,0.000
3322,20150326,0
3322,20150327,0
3322,20150328,0
3322,20150329,0
3322,20150330,0.000
3322,20150331,0
3322,20150401,0.000
3322,20150402,0
3322,20150403,0
3322,20150404,0
3322,20150405,0
3322,20150406,0
3322,20150407,0
3322,20150408,0
3322,20150409,0
3322,20150410,0
3322,20150411,0
3322,20150412,0
3322,20150413,0
3322,20150414,0
3322,20150415,0
3322,20150416,0
3322,20150417,0.000
3322,20150418,0
3322,20150419,0
3322,20150420,0
3322,20150421,0
3322,20150422,0
3322,20150423,0
3322,20150424,0
3322,20150425,0
3322,20150426,0
3322,20150427,0
3322,20150428,0
3322,20150429,0
3322,20150430,0
3323,20150101,0
3323,20150102,0
3323,20150103,0
3323,20150104,0
3323,20150105,0
3323,20150106,0
3323,20150107,0
3323,20150108,0
3323,20150109,0
3323,20150110,0.000
3323,20150111,0
3323,20150112,0
3323,20150113,0
3323,20150114,0
3323,20150115,0
3323,20150116,0.000
3323,20150117,0
3323,20150118,0
3323,20150119,0.000
3323,20150120,0
3323,20150121,0
3323,20150122,0
3323,20150123,0
3323,20150124,0.000
3323,20150125,0
3323,20150126,0
3323,20150127,0
3323,20150128,0
3323,20150129,0
3323,20150130,0
3323,20150131,0
3323,20150201,0
3323,20150202,0
3323,20150203,0
3323,20150204,0
3323,20150205,0
3323,20150206,0
3323,20150207,0.000
3323,20150208,0.000
3323,20150209,0.000
3323,20150210,0
3323,20150211,0
3323,20150212,0
3323,20150213,0
3323,20150214,0
3323,20150215,0.000
3323,20150216,0.000
3323,20150217,0
3323,20150218,0
3323,20150219,0
3323,20150220,0.000
3323,20150221,0
3323,20150222,0
3323,20150223,0.000
3323,20150224,0
3323,20150225,0
3323,20150226,0
3323,20150227,0
3323,20150228,0
3323,20150301,0
3323,20150302,0.000
3323,20150303,0
3323,20150304,0.000
3323,20150305,0.000
3323,20150306,0
3323,20150307,0
3323,20150308,0
3323,20150309,0
3323,20150310,0
3323,20150311,0
3323,20150312,0
3323,20150313,0
3323,20150314,0
3323,20150315,0
3323,20150316,0
3323,20150317,0
3323,20150318,0
3323,20150319,0.000
3323,20150320,0.000
3323,20150321,0
3323,20150322,0
3323,20150323,0
3323,20150324,0
3323,20150325,0
3323,20150326,0.000
3323,20150327,0
3323,20150328,0
3323,20150329,0.000
3323,20150330,0
3323,20150331,0
3323,20150401,0
3323,20150402,0.000
3323,20150403,0
3323,20150404,0
3323,20150405,0
3323,20150406,0
3323,20150407,0
3323,20150408,0
3323,20150409,0
3323,20150410,0
3323,20150411,0
3323,20150412,0
3323,20150413,0
3323,20150414,0
3323,20150415,0
3323,20150416,0
3323,20150417,0
3323,20150418,0
3323,20150419,0
3323,20150420,0
3323,20150421,0
3323,20150422,0.000
3323,20150423,0
3323,20150424,0
3323,20150425,0
3323,20150426,0
3323,20150427,0
3323,20150428,0
3323,20150429,0
3323,20150430,0
3325,20150101,0
3325,20150102,0
3325,20150103,0
3325,20150104,0
3325,20150105,0
3325,20150106,0
3325,20150107,0
3325,20150108,0
3325,20150109,0
3325,20150110,0
3325,20150111,0
3325,20150112,0
3325,20150113,0
3325,20150114,0
3325,20150115,0
3325,20150116,0
3325,20150117,0
3325,20150118,0
3325,20150119,0
3325,20150120,0
3325,20150121,0.000
3325,20150122,0
3325,20150123,0
3325,20150124,0
3325,20150125,0
3325,20150126,0
3325,20150127,0
3325,20150128,0
3325,20150129,0.000
3325,20150130,0
3325,20150131,0
3325,20150201,0
3325,20150202,0
3325,20150203,0
3325,20150204,0
3325,20150205,0
3325,20150206,0
3325,20150207,0
3325,20150208,0
3325,20150209,0
3325,20150210,0
3325,20150211,0
3325,20150212,0
3325,20150213,0
3325,20150214,0
3325,20150215,0
3325,20150216,0
3325,20150217,0
3325,20150218,0
3325,20150219,0
3325,20150220,0
3325,20150221,0
3325,20150222,0
3325,20150223,0
3325,20150224,0
3325,20150225,0
3325,20150226,0
3325,20150227,0
3325,20150228,0
3325,20150301,0
3325,20150302,0
3325,20150303,0
3325,20150304,0
3325,20150305,0
3325,20150306,0
3325,20150307,0
3325,20150308,0
3325,20150309,0
3325,20150310,0
3325,20150311,0
3325,20150312,0
3325,20150313,0
3325,20150314,0
3325,20150315,0.000
3325,20150316,0
3325,20150317,0
3325,20150318,0
3325,20150319,0
3325,20150320,0
3325,20150321,0
3325,20150322,0
3325,20150323,0
3325,20150324,0
3325,20150325,0
3325,20150326,0
3325,20150327,0
3325,20150328,0
3325,20150329,0
3325,20150330,0
3325,20150331,0
3325,20150401,0
3325,20150402,0
3325,20150403,0
3325,20150404,0
3325,20150405,0
3325,20150406,0
3325,20150407,0
3325,20150408,0
3325,20150409,0
3325,20150410,0
3325,20150411,0
3325,20150412,0
3325,20150413,0
3325,20150414,0.000
3325,20150415,0
3325,20150416,0
3325,20150417,0
3325,20150418,0
3325,20150419,0
3325,20150420,0
3325,20150421,0
3325,20150422,0
3325,20150423,0
3325,20150424,0
3325,20150425,0
3325,20150426,0.000
3325,20150427,0
3325,20150428,0
3325,20150429,0
3325,20150430,0
3326,20150101,0
3326,20150102,0
3326,20150103,0
3326,20150104,0
3326,20150105,0
3326,20150106,0
3326,20150107,0
3326,20150108,0
3326,20150109,0
3326,20150110,0
3326,20150111,0
3326,20150112,0
3326,20150113,0
3326,20150114,0
3326,20150115,0
3326,20150116,0
3326,20150117,0
3326,20150118,0
3326,20150119,0
3326,20150120,0
3326,20150121,0
3326,20150122,0
3326,20150123,0
3326,20150124,0
3326,20150125,0
3326,20150126,0
3326,20150127,0
3326,20150128,0
3326,20150129,0
3326,20150130,0
3326,20150131,0
3326,20150201,0
3326,20150202,0
3326,20150203,0
3326,20150204,0
3326,20150205,0
3326,20150206,0.000
3326,20150207,0
3326,20150208,0
3326,20150209,0.000
3326,20150210,0
3326,20150211,0
3326,20150212,0
3326,20150213,0
3326,20150214,0
3326,20150215,0
3326,20150216,0.000
3326,20150217,0
3326,20150218,0
3326,20150219,0
3326,20150220,0
3326,20150221,0
3326,20150222,0
3326,20150223,0
3326,20150224,0
3326,20150225,0
3326,20150226,0
3326,20150227,0
3326,20150228,0
3326,20150301,0
3326,20150302,0
3326,20150303,0
3326,20150304,0
3326,20150305,0
3326,20150306,0
3326,20150307,0
3326,20150308,0
3326,20150309,0
3326,20150310,0
3326,20150311,0
3326,20150312,0
3326,20150313,0
3326,20150314,0
3326,20150315,0
3326,20150316,0
3326,20150317,0
3326,20150318,0
3326,20150319,0
3326,20150320,0
3326,20150321,0
3326,20150322,0
3326,20150323,0
3326,20150324,0
3326,20150325,0
3326,20150326,0
3326,20150327,0
3326,20150328,0
3326,20150329,0
3326,20150330,0
3326,20150331,0
3326,20150401,0
3326,20150402,0
3326,20150403,0
3326,20150404,0
3326,20150405,0
3326,20150406,0
3326,20150407,0
3326,20150408,0
3326,20150409,0
3326,20150410,0
3326,20150411,0
3326,20150412,0
3326,20150413,0
3326,20150414,0
3326,20150415,0
3326,20150416,0
3326,20150417,0
3326,20150418,0
3326,20150419,0
3326,20150420,0
3326,20150421,0
3326,20150422,0
3326,20150423,0
3326,20150424,0
3326,20150425,0
3326,20150426,0
3326,20150427,0
3326,20150428,0
3326,20150429,0
3326,20150430,0
3328,20150101,0
3328,20150102,0
3328,20150103,0
3328,20150104,0
3328,20150105,0
3328,20150106,0
3328,20150107,0
3328,20150108,0
3328,20150109,0
3328,20150110,0
3328,20150111,0
3328,20150112,0
3328,20150113,0
3328,20150114,0
3328,20150115,0
3328,20150116,0
3328,20150117,0
3328,20150118,0
3328,20150119,0
3328,20150120,0
3328,20150121,0
3328,20150122,0
3328,20150123,0
3328,20150124,0
3328,20150125,0
3328,20150126,0
3328,20150127,0
3328,20150128,0
3328,20150129,0
3328,20150130,0
3328,20150131,0
3328,20150201,0
3328,20150202,0
3328,20150203,0
3328,20150204,0
3328,20150205,0
3328,20150206,0
3328,20150207,0
3328,20150208,0.000
3328,20150209,0.000
3328,20150210,0
3328,20150211,0
3328,20150212,0
3328,20150213,0.000
3328,20150214,0
3328,20150215,0
3328,20150216,0
3328,20150217,0.000
3328,20150218,0
3328,20150219,0
3328,20150220,0
3328,20150221,0
3328,20150222,0
3328,20150223,0
3328,20150224,0.000
3328,20150225,0
3328,20150226,0
3328,20150227,0
3328,20150228,0
3328,20150301,0
3328,20150302,0
3328,20150303,0
3328,20150304,0
3328,20150305,0
3328,20150306,0
3328,20150307,0
3328,20150308,0.000
3328,20150309,0
3328,20150310,0
3328,20150311,0
3328,20150312,0
3328,20150313,0
3328,20150314,0
3328,20150315,0
3328,20150316,0
3328,20150317,0
3328,20150318,0
3328,20150319,0
3328,20150320,0
3328,20150321,0
3328,20150322,0
3328,20150323,0
3328,20150324,0
3328,20150325,0
3328,20150326,0
3328,20150327,0
3328,20150328,0
3328,20150329,0
3328,20150330,0
3328,20150331,0
3328,20150401,0
3328,20150402,0
3328,20150403,0
3328,20150404,0
3328,20150405,0
3328,20150406,0
3328,20150407,0
3328,20150408,0
3328,20150409,0
3328,20150410,0
3328,20150411,0
3328,20150412,0
3328,20150413,0
3328,20150414,0
3328,20150415,0
3328,20150416,0
3328,20150417,0
3328,20150418,0
3328,20150419,0
3328,20150420,0
3328,20150421,0
3328,20150422,0
3328,20150423,0
3328,20150424,0
3328,20150425,0
3328,20150426,0
3328,20150427,0
3328,20150428,0
3328,20150429,0
3328,20150430,0
3330,20150101,0
3330,20150102,0
3330,20150103,0
3330,20150104,0
3330,20150105,0
3330,20150106,0
3330,20150107,0
3330,20150108,0
3330,20150109,0
3330,20150110,0
3330,20150111,0
3330,20150112,0
3330,20150113,0
3330,20150114,0
3330,20150115,0
3330,20150116,0
3330,20150117,0
3330,20150118,0
3330,20150119,0
3330,20150120,0
3330,20150121,0
3330,20150122,0
3330,20150123,0
3330,20150124,0
3330,20150125,0
3330,20150126,0
3330,20150127,0
3330,20150128,0
3330,20150129,0
3330,20150130,0
3330,20150131,0
3330,20150201,0
3330,20150202,0
3330,20150203,0
3330,20150204,0
3330,20150205,0.000
3330,20150206,0
3330,20150207,0
3330,20150208,0
3330,20150209,0
3330,20150210,0
3330,20150211,0
3330,20150212,0
3330,20150213,0
3330,20150214,0
3330,20150215,1.000
3330,20150216,0.000
3330,20150217,1.000
3330,20150218,1.000
3330,20150219,0
3330,20150220,0
3330,20150221,0
3330,20150222,0
3330,20150223,0
3330,20150224,0
3330,20150225,0
3330,20150226,0
3330,20150227,0
3330,20150228,0
3330,20150301,0
3330,20150302,0
3330,20150303,0
3330,20150304,1.000
3330,20150305,1.000
3330,20150306,0
3330,20150307,0
3330,20150308,0
3330,20150309,0
3330,20150310,0
3330,20150311,0
3330,20150312,0
3330,20150313,0
3330,20150314,0
3330,20150315,0
3330,20150316,0
3330,20150317,0
3330,20150318,0
3330,20150319,0
3330,20150320,0
3330,20150321,0
3330,20150322,0
3330,20150323,0
3330,20150324,0
3330,20150325,0
3330,20150326,0
3330,20150327,0
3330,20150328,0
3330,20150329,0
3330,20150330,0
3330,20150331,0
3330,20150401,0
3330,20150402,0
3330,20150403,0
3330,20150404,0
3330,20150405,0
3330,20150406,0
3330,20150407,0
3330,20150408,0
3330,20150409,0
3330,20150410,0
3330,20150411,0
3330,20150412,0
3330,20150413,0
3330,20150414,0
3330,20150415,0
3330,20150416,0
3330,20150417,0
3330,20150418,0
3330,20150419,0
3330,20150420,0
3330,20150421,0
3330,20150422,0
3330,20150423,0
3330,20150424,0
3330,20150425,0
3330,20150426,0
3330,20150427,0
3330,20150428,0
3330,20150429,0
3330,20150430,0
3401,20150101,0
3401,20150102,0
3401,20150103,0
3401,20150104,0
3401,20150105,0
3401,20150106,0
3401,20150107,0
3401,20150108,0
3401,20150109,0
3401,20150110,0
3401,20150111,0
3401,20150112,0
3401,20150113,0
3401,20150114,0
3401,20150115,0
3401,20150116,0
3401,20150117,0
3401,20150118,0
3401,20150119,0
3401,20150120,0
3401,20150121,0
3401,20150122,0
3401,20150123,0
3401,20150124,0
3401,20150125,0
3401,20150126,0
3401,20150127,0
3401,20150128,0
3401,20150129,0
3401,20150130,0
3401,20150131,0
3401,20150201,0
3401,20150202,0
3401,20150203,0
3401,20150204,0
3401,20150205,0
3401,20150206,0
3401,20150207,0
3401,20150208,0
3401,20150209,0
3401,20150210,0
3401,20150211,0
3401,20150212,0
3401,20150213,0
3401,20150214,0
3401,20150215,0
3401,20150216,0.000
3401,20150217,0
3401,20150218,0.000
3401,20150219,0
3401,20150220,0
3401,20150221,0
3401,20150222,0
3401,20150223,0
3401,20150224,0
3401,20150225,0
3401,20150226,0
3401,20150227,0
3401,20150228,0
3401,20150301,0
3401,20150302,0
3401,20150303,0
3401,20150304,0
3401,20150305,0
3401,20150306,0
3401,20150307,0
3401,20150308,0
3401,20150309,0
3401,20150310,0
3401,20150311,0
3401,20150312,0
3401,20150313,0
3401,20150314,0
3401,20150315,0
3401,20150316,0
3401,20150317,0
3401,20150318,0
3401,20150319,0
3401,20150320,0
3401,20150321,0
3401,20150322,0
3401,20150323,0
3401,20150324,0
3401,20150325,0
3401,20150326,0
3401,20150327,0
3401,20150328,0
3401,20150329,0
3401,20150330,0
3401,20150331,0
3401,20150401,0
3401,20150402,0
3401,20150403,0
3401,20150404,0
3401,20150405,0
3401,20150406,0
3401,20150407,0
3401,20150408,0
3401,20150409,0
3401,20150410,0
3401,20150411,0
3401,20150412,0
3401,20150413,0
3401,20150414,0
3401,20150415,0
3401,20150416,0
3401,20150417,0
3401,20150418,0
3401,20150419,0
3401,20150420,0
3401,20150421,0
3401,20150422,0
3401,20150423,0
3401,20150424,0
3401,20150425,0
3401,20150426,0
3401,20150427,0
3401,20150428,0
3401,20150429,0
3401,20150430,0
3402,20150101,0
3402,20150102,0
3402,20150103,0
3402,20150104,0.000
3402,20150105,0
3402,20150106,0
3402,20150107,0.000
3402,20150108,0
3402,20150109,0
3402,20150110,0
3402,20150111,0
3402,20150112,0
3402,20150113,0
3402,20150114,0
3402,20150115,0
3402,20150116,0.000
3402,20150117,0.000
3402,20150118,0
3402,20150119,0
3402,20150120,0
3402,20150121,0.000
3402,20150122,0
3402,20150123,0
3402,20150124,0
3402,20150125,0
3402,20150126,0.000
3402,20150127,0
3402,20150128,0
3402,20150129,0
3402,20150130,0
3402,20150131,0.000
3402,20150201,0.000
3402,20150202,0
3402,20150203,0
3402,20150204,0
3402,20150205,0.000
3402,20150206,0
3402,20150207,1.000
3402,20150208,0
3402,20150209,0.000
3402,20150210,0
3402,20150211,0
3402,20150212,0
3402,20150213,0
3402,20150214,0
3402,20150215,0
3402,20150216,0.500
3402,20150217,0.000
3402,20150218,0.000
3402,20150219,0
3402,20150220,0
3402,20150221,0
3402,20150222,0
3402,20150223,0.000
3402,20150224,0
3402,20150225,0
3402,20150226,0
3402,20150227,0
3402,20150228,0
3402,20150301,0.000
3402,20150302,0
3402,20150303,0
3402,20150304,0
3402,20150305,0
3402,20150306,0
3402,20150307,0.000
3402,20150308,0
3402,20150309,0
3402,20150310,0
3402,20150311,0
3402,20150312,0
3402,20150313,0
3402,20150314,0.000
3402,20150315,0
3402,20150316,0
3402,20150317,0.000
3402,20150318,0
3402,20150319,0
3402,20150320,0.000
3402,20150321,0
3402,20150322,0
3402,20150323,0
3402,20150324,0
3402,20150325,0
3402,20150326,0.000
3402,20150327,0
3402,20150328,0
3402,20150329,0
3402,20150330,0
3402,20150331,0
3402,20150401,0
3402,20150402,0
3402,20150403,0.000
3402,20150404,0.000
3402,20150405,0
3402,20150406,0.000
3402,20150407,0
3402,20150408,0
3402,20150409,0
3402,20150410,0
3402,20150411,0
3402,20150412,0.000
3402,20150413,0
3402,20150414,1.000
3402,20150415,0
3402,20150416,0
3402,20150417,1.000
3402,20150418,0
3402,20150419,0
3402,20150420,0.000
3402,20150421,0
3402,20150422,0.000
3402,20150423,0
3402,20150424,0.000
3402,20150425,0
3402,20150426,0
3402,20150427,0
3402,20150428,0
3402,20150429,0
3402,20150430,0
3403,20150101,0
3403,20150102,0
3403,20150103,0
3403,20150104,0
3403,20150105,0
3403,20150106,0.000
3403,20150107,0
3403,20150108,0
3403,20150109,0
3403,20150110,0
3403,20150111,0
3403,20150112,0
3403,20150113,0
3403,20150114,0
3403,20150115,0
3403,20150116,0
3403,20150117,0
3403,20150118,0
3403,20150119,0.000
3403,20150120,0.000
3403,20150121,0
3403,20150122,0
3403,20150123,0
3403,20150124,0
3403,20150125,0
3403,20150126,0
3403,20150127,0
3403,20150128,0
3403,20150129,0
3403,20150130,0
3403,20150131,0
3403,20150201,0
3403,20150202,0
3403,20150203,0
3403,20150204,0
3403,20150205,0
3403,20150206,0
3403,20150207,0
3403,20150208,0
3403,20150209,0
3403,20150210,0.000
3403,20150211,0
3403,20150212,0.000
3403,20150213,0
3403,20150214,0
3403,20150215,0.000
3403,20150216,0.000
3403,20150217,1.000
3403,20150218,0
3403,20150219,0
3403,20150220,0
3403,20150221,0.000
3403,20150222,0
3403,20150223,0
3403,20150224,0
3403,20150225,0.000
3403,20150226,0.000
3403,20150227,0
3403,20150228,0
3403,20150301,0
3403,20150302,0
3403,20150303,0
3403,20150304,0
3403,20150305,0
3403,20150306,1.000
3403,20150307,0
3403,20150308,0
3403,20150309,0
3403,20150310,0
3403,20150311,0
3403,20150312,0
3403,20150313,0
3403,20150314,0
3403,20150315,0
3403,20150316,0
3403,20150317,0
3403,20150318,1.000
3403,20150319,0
3403,20150320,1.000
3403,20150321,0
3403,20150322,0
3403,20150323,0
3403,20150324,0
3403,20150325,0
3403,20150326,0
3403,20150327,0
3403,20150328,0
3403,20150329,0
3403,20150330,0
3403,20150331,0
3403,20150401,0
3403,20150402,0
3403,20150403,0
3403,20150404,0
3403,20150405,0.000
3403,20150406,0
3403,20150407,0
3403,20150408,0
3403,20150409,0
3403,20150410,0
3403,20150411,0
3403,20150412,0
3403,20150413,0
3403,20150414,0
3403,20150415,0
3403,20150416,0
3403,20150417,0
3403,20150418,0
3403,20150419,0
3403,20150420,0
3403,20150421,0
3403,20150422,1.000
3403,20150423,0
3403,20150424,0
3403,20150425,0
3403,20150426,0
3403,20150427,0
3403,20150428,0
3403,20150429,0
3403,20150430,0
3404,20150101,0
3404,20150102,0
3404,20150103,0
3404,20150104,0
3404,20150105,0
3404,20150106,0
3404,20150107,0
3404,20150108,0
3404,20150109,0
3404,20150110,0
3404,20150111,0
3404,20150112,0
3404,20150113,0
3404,20150114,0
3404,20150115,0
3404,20150116,0
3404,20150117,0
3404,20150118,0
3404,20150119,0
3404,20150120,0
3404,20150121,0
3404,20150122,0
3404,20150123,0
3404,20150124,0
3404,20150125,0
3404,20150126,0
3404,20150127,0
3404,20150128,0
3404,20150129,0
3404,20150130,0
3404,20150131,0
3404,20150201,0
3404,20150202,0
3404,20150203,0
3404,20150204,0
3404,20150205,0
3404,20150206,0
3404,20150207,0
3404,20150208,0
3404,20150209,0
3404,20150210,0
3404,20150211,0
3404,20150212,0
3404,20150213,0
3404,20150214,0
3404,20150215,0
3404,20150216,0
3404,20150217,0
3404,20150218,0
3404,20150219,0
3404,20150220,0
3404,20150221,0
3404,20150222,0
3404,20150223,0
3404,20150224,0
3404,20150225,0
3404,20150226,0
3404,20150227,0
3404,20150228,0
3404,20150301,0
3404,20150302,0
3404,20150303,0
3404,20150304,0
3404,20150305,0
3404,20150306,0
3404,20150307,0
3404,20150308,0
3404,20150309,0
3404,20150310,0
3404,20150311,0
3404,20150312,0
3404,20150313,0
3404,20150314,0
3404,20150315,0
3404,20150316,0
3404,20150317,0
3404,20150318,0
3404,20150319,0
3404,20150320,0
3404,20150321,0
3404,20150322,0
3404,20150323,0
3404,20150324,0
3404,20150325,0
3404,20150326,0
3404,20150327,0
3404,20150328,0
3404,20150329,0
3404,20150330,0
3404,20150331,0
3404,20150401,0
3404,20150402,0
3404,20150403,0
3404,20150404,0
3404,20150405,0
3404,20150406,0
3404,20150407,0
3404,20150408,0
3404,20150409,0
3404,20150410,0
3404,20150411,0.000
3404,20150412,0
3404,20150413,0
3404,20150414,0
3404,20150415,0
3404,20150416,0
3404,20150417,0
3404,20150418,0
3404,20150419,0
3404,20150420,0
3404,20150421,0
3404,20150422,0
3404,20150423,0
3404,20150424,0
3404,20150425,0
3404,20150426,0
3404,20150427,0
3404,20150428,0
3404,20150429,0
3404,20150430,0
3406,20150101,0
3406,20150102,0
3406,20150103,0
3406,20150104,0
3406,20150105,0
3406,20150106,0
3406,20150107,0
3406,20150108,0
3406,20150109,0
3406,20150110,0
3406,20150111,0
3406,20150112,0
3406,20150113,0
3406,20150114,0
3406,20150115,0
3406,20150116,0
3406,20150117,0.000
3406,20150118,0
3406,20150119,0
3406,20150120,0
3406,20150121,0
3406,20150122,0
3406,20150123,0
3406,20150124,0
3406,20150125,0
3406,20150126,0
3406,20150127,0
3406,20150128,0
3406,20150129,0
3406,20150130,0
3406,20150131,0
3406,20150201,0.000
3406,20150202,0
3406,20150203,0
3406,20150204,0
3406,20150205,0
3406,20150206,0
3406,20150207,0
3406,20150208,0
3406,20150209,0
3406,20150210,0
3406,20150211,0
3406,20150212,0
3406,20150213,0
3406,20150214,0
3406,20150215,0
3406,20150216,0
3406,20150217,0
3406,20150218,0
3406,20150219,0
3406,20150220,0
3406,20150221,0
3406,20150222,0
3406,20150223,0
3406,20150224,0
3406,20150225,0
3406,20150226,0
3406,20150227,0
3406,20150228,0
3406,20150301,0
3406,20150302,0
3406,20150303,0
3406,20150304,0
3406,20150305,0
3406,20150306,0
3406,20150307,0
3406,20150308,0
3406,20150309,0
3406,20150310,0
3406,20150311,0
3406,20150312,0
3406,20150313,0
3406,20150314,0
3406,20150315,0
3406,20150316,0
3406,20150317,0
3406,20150318,0
3406,20150319,0
3406,20150320,0
3406,20150321,0
3406,20150322,0
3406,20150323,0
3406,20150324,0
3406,20150325,0
3406,20150326,0
3406,20150327,0
3406,20150328,0
3406,20150329,0
3406,20150330,0
3406,20150331,0
3406,20150401,0
3406,20150402,0
3406,20150403,0
3406,20150404,0
3406,20150405,0
3406,20150406,0
3406,20150407,0
3406,20150408,0
3406,20150409,0
3406,20150410,0
3406,20150411,0
3406,20150412,0
3406,20150413,0
3406,20150414,0
3406,20150415,0
3406,20150416,0
3406,20150417,0
3406,20150418,0
3406,20150419,1.000
3406,20150420,0
3406,20150421,0
3406,20150422,0
3406,20150423,0
3406,20150424,0
3406,20150425,0
3406,20150426,0
3406,20150427,0
3406,20150428,0
3406,20150429,0
3406,20150430,0
3407,20150101,0
3407,20150102,0
3407,20150103,0
3407,20150104,0
3407,20150105,0
3407,20150106,0
3407,20150107,0
3407,20150108,0
3407,20150109,0
3407,20150110,0
3407,20150111,0
3407,20150112,0.000
3407,20150113,0
3407,20150114,0
3407,20150115,0
3407,20150116,0.000
3407,20150117,0
3407,20150118,0
3407,20150119,0
3407,20150120,0.000
3407,20150121,0
3407,20150122,1.000
3407,20150123,0
3407,20150124,0
3407,20150125,0
3407,20150126,0
3407,20150127,0
3407,20150128,0
3407,20150129,0
3407,20150130,0
3407,20150131,0.500
3407,20150201,0
3407,20150202,0
3407,20150203,0
3407,20150204,0
3407,20150205,0
3407,20150206,0
3407,20150207,0.000
3407,20150208,0
3407,20150209,0
3407,20150210,0
3407,20150211,0
3407,20150212,0
3407,20150213,0.000
3407,20150214,0
3407,20150215,0
3407,20150216,0.000
3407,20150217,0.500
3407,20150218,0.333
3407,20150219,0
3407,20150220,0.000
3407,20150221,0
3407,20150222,0
3407,20150223,0
3407,20150224,0.000
3407,20150225,0
3407,20150226,0
3407,20150227,0
3407,20150228,0
3407,20150301,0
3407,20150302,0
3407,20150303,0
3407,20150304,0.500
3407,20150305,0
3407,20150306,0
3407,20150307,0
3407,20150308,0
3407,20150309,0
3407,20150310,0
3407,20150311,0.000
3407,20150312,0.000
3407,20150313,0.000
3407,20150314,0.000
3407,20150315,0
3407,20150316,0.000
3407,20150317,0
3407,20150318,0
3407,20150319,0
3407,20150320,0
3407,20150321,0
3407,20150322,0
3407,20150323,1.000
3407,20150324,1.000
3407,20150325,0
3407,20150326,1.000
3407,20150327,0
3407,20150328,0
3407,20150329,0
3407,20150330,0.000
3407,20150331,0
3407,20150401,0.000
3407,20150402,0
3407,20150403,0
3407,20150404,0
3407,20150405,0
3407,20150406,0
3407,20150407,0
3407,20150408,0
3407,20150409,0
3407,20150410,0.000
3407,20150411,0.000
3407,20150412,0.000
3407,20150413,0
3407,20150414,0.000
3407,20150415,0
3407,20150416,0
3407,20150417,0
3407,20150418,0
3407,20150419,1.000
3407,20150420,0.500
3407,20150421,0.000
3407,20150422,0
3407,20150423,0
3407,20150424,0
3407,20150425,0
3407,20150426,0
3407,20150427,0.000
3407,20150428,0.000
3407,20150429,0
3407,20150430,0.000
3408,20150101,0
3408,20150102,0
3408,20150103,0
3408,20150104,0
3408,20150105,0.000
3408,20150106,0.000
3408,20150107,0
3408,20150108,0
3408,20150109,0
3408,20150110,0
3408,20150111,0
3408,20150112,0.500
3408,20150113,0.000
3408,20150114,0
3408,20150115,0
3408,20150116,0.333
3408,20150117,0
3408,20150118,0
3408,20150119,0
3408,20150120,0
3408,20150121,0
3408,20150122,0.000
3408,20150123,0.000
3408,20150124,0
3408,20150125,0
3408,20150126,0
3408,20150127,1.000
3408,20150128,0
3408,20150129,0
3408,20150130,0
3408,20150131,0.000
3408,20150201,0.500
3408,20150202,0
3408,20150203,0
3408,20150204,0
3408,20150205,0.000
3408,20150206,0
3408,20150207,0
3408,20150208,0
3408,20150209,0
3408,20150210,0
3408,20150211,0
3408,20150212,0
3408,20150213,0.000
3408,20150214,0
3408,20150215,0
3408,20150216,0.000
3408,20150217,1.000
3408,20150218,0.000
3408,20150219,0
3408,20150220,0
3408,20150221,0
3408,20150222,0
3408,20150223,0
3408,20150224,0.000
3408,20150225,0
3408,20150226,0.000
3408,20150227,0
3408,20150228,0
3408,20150301,0
3408,20150302,0
3408,20150303,0.000
3408,20150304,1.000
3408,20150305,0
3408,20150306,0
3408,20150307,0
3408,20150308,0
3408,20150309,0
3408,20150310,0
3408,20150311,0
3408,20150312,0
3408,20150313,0
3408,20150314,0
3408,20150315,0
3408,20150316,0
3408,20150317,0
3408,20150318,0
3408,20150319,0
