编码,日期,销量,周
3417,20150304,0,3
3417,20150305,0,4
3417,20150306,0,5
3417,20150307,0,6
3417,20150308,0,7
3417,20150309,1,1
3417,20150310,0,2
3417,20150311,0,3
3417,20150312,0,4
3417,20150313,1,5
3417,20150314,0,6
3417,20150315,0,7
3417,20150316,0,1
3417,20150317,0,2
3417,20150318,0,3
3417,20150319,0,4
3417,20150320,0,5
3417,20150321,0,6
3417,20150322,0,7
3417,20150323,0,1
3417,20150324,0,2
3417,20150325,0,3
3417,20150326,0,4
3417,20150327,0,5
3417,20150328,0,6
3417,20150329,0,7
3417,20150330,0,1
3417,20150331,0,2
3417,20150401,1,3
3417,20150402,0,4
3417,20150403,0,5
3417,20150404,0,6
3417,20150405,0,7
3417,20150406,0,1
3417,20150407,0,2
3417,20150408,0,3
3417,20150409,0,4
3417,20150410,0,5
3417,20150411,0,6
3417,20150412,0,7
3417,20150413,0,1
3417,20150414,0,2
3417,20150415,1,3
3417,20150416,0,4
3417,20150417,1,5
3417,20150418,0,6
3417,20150419,0,7
3417,20150420,0,1
3417,20150421,0,2
3417,20150422,0,3
3417,20150423,0,4
3417,20150424,0,5
3417,20150425,0,6
3417,20150426,1,7
3417,20150427,0,1
3417,20150428,0,2
3417,20150429,0,3
3417,20150430,0,4
3417,20150501,0,5
3417,20150502,0,6
3417,20150503,0,7
3417,20150504,0,1
3417,20150505,0,2
3417,20150506,0,3
3417,20150507,0,4
3417,20150508,0,5
3417,20150509,0,6
3417,20150510,0,7
3417,20150511,0,1
3417,20150512,0,2
3417,20150513,0,3
3417,20150514,0,4
3417,20150515,0,5
3417,20150516,0,6
3417,20150517,0,7
3417,20150518,0,1
3417,20150519,0,2
3417,20150520,0,3
3417,20150521,0,4
3417,20150522,0,5
3417,20150523,0,6
3417,20150524,0,7
3417,20150525,0,1
3417,20150526,0,2
3417,20150527,1,3
3417,20150528,0,4
3417,20150529,0,5
3417,20150530,0,6
3417,20150531,0,7
3417,20150601,0,1
3417,20150602,0,2
3417,20150603,0,3
3417,20150604,0,4
3417,20150605,0,5
3417,20150606,0,6
3417,20150607,0,7
3417,20150608,0,1
3417,20150609,1,2
3417,20150610,0,3
3417,20150611,0,4
3417,20150612,0,5
3417,20150613,0,6
3417,20150614,1,7
3417,20150615,0,1
3417,20150616,0,2
3417,20150617,0,3
3417,20150618,0,4
3417,20150619,0,5
3417,20150620,0,6
3417,20150621,0,7
3417,20150622,0,1
3417,20150623,0,2
3417,20150624,0,3
3417,20150625,0,4
3417,20150626,0,5
3417,20150627,0,6
3417,20150628,0,7
3417,20150629,0,1
3417,20150630,0,2
3417,20150701,0,3
3417,20150702,0,4
3417,20150703,0,5
3417,20150704,0,6
3417,20150705,0,7
3417,20150706,0,1
3417,20150707,0,2
3417,20150708,0,3
3417,20150709,0,4
3417,20150710,0,5
3417,20150711,0,6
3417,20150712,0,7
3417,20150713,0,1
3417,20150714,0,2
3417,20150715,0,3
3417,20150716,0,4
3417,20150717,0,5
3417,20150718,0,6
3417,20150719,0,7
3417,20150720,0,1
3417,20150721,0,2
3417,20150722,0,3
3417,20150723,0,4
3417,20150724,0,5
3417,20150725,0,6
3417,20150726,0,7
3417,20150727,0,1
3417,20150728,0,2
3417,20150729,0,3
3417,20150730,0,4
3417,20150731,0,5
3417,20150801,0,6
3417,20150802,0,7
3417,20150803,0,1
3417,20150804,0,2
3417,20150805,0,3
3417,20150806,0,4
3417,20150807,1,5
3417,20150808,0,6
3417,20150809,0,7
3417,20150810,0,1
3417,20150811,0,2
3417,20150812,0,3
3417,20150813,0,4
3417,20150814,0,5
3417,20150815,0,6
3417,20150816,0,7
3417,20150817,0,1
3417,20150818,0,2
3417,20150819,0,3
3417,20150820,0,4
3417,20150821,0,5
3417,20150822,0,6
3417,20150823,1,7
3417,20150824,0,1
3417,20150825,0,2
3417,20150826,0,3
3417,20150827,0,4
3417,20150828,0,5
3417,20150829,0,6
3417,20150830,0,7
3417,20150831,0,1
3419,20150101,0,4
3419,20150102,0,5
3419,20150103,0,6
3419,20150104,0,7
3419,20150105,0,1
3419,20150106,0,2
3419,20150107,0,3
3419,20150108,0,4
3419,20150109,0,5
3419,20150110,0,6
3419,20150111,0,7
3419,20150112,0,1
3419,20150113,0,2
3419,20150114,0,3
3419,20150115,0,4
3419,20150116,0,5
3419,20150117,0,6
3419,20150118,0,7
3419,20150119,0,1
3419,20150120,0,2
3419,20150121,0,3
3419,20150122,0,4
3419,20150123,0,5
3419,20150124,0,6
3419,20150125,0,7
3419,20150126,0,1
3419,20150127,0,2
3419,20150128,0,3
3419,20150129,0,4
3419,20150130,0,5
3419,20150131,0,6
3419,20150201,0,7
3419,20150202,0,1
3419,20150203,0,2
3419,20150204,0,3
3419,20150205,0,4
3419,20150206,0,5
3419,20150207,0,6
3419,20150208,0,7
3419,20150209,0,1
3419,20150210,0,2
3419,20150211,0,3
3419,20150212,0,4
3419,20150213,0,5
3419,20150214,0,6
3419,20150215,0,7
3419,20150216,1,1
3419,20150217,0,2
3419,20150218,0,3
3419,20150219,0,4
3419,20150220,0,5
3419,20150221,0,6
3419,20150222,0,7
3419,20150223,0,1
3419,20150224,0,2
3419,20150225,0,3
3419,20150226,0,4
3419,20150227,0,5
3419,20150228,0,6
3419,20150301,0,7
3419,20150302,0,1
3419,20150303,0,2
3419,20150304,0,3
3419,20150305,0,4
3419,20150306,0,5
3419,20150307,0,6
3419,20150308,0,7
3419,20150309,0,1
3419,20150310,0,2
3419,20150311,0,3
3419,20150312,0,4
3419,20150313,0,5
3419,20150314,0,6
3419,20150315,0,7
3419,20150316,0,1
3419,20150317,0,2
3419,20150318,0,3
3419,20150319,0,4
3419,20150320,0,5
3419,20150321,0,6
3419,20150322,0,7
3419,20150323,0,1
3419,20150324,0,2
3419,20150325,0,3
3419,20150326,0,4
3419,20150327,0,5
3419,20150328,0,6
3419,20150329,0,7
3419,20150330,0,1
3419,20150331,0,2
3419,20150401,0,3
3419,20150402,0,4
3419,20150403,0,5
3419,20150404,0,6
3419,20150405,0,7
3419,20150406,0,1
3419,20150407,0,2
3419,20150408,0,3
3419,20150409,0,4
3419,20150410,0,5
3419,20150411,0,6
3419,20150412,0,7
3419,20150413,0,1
3419,20150414,0,2
3419,20150415,0,3
3419,20150416,0,4
3419,20150417,0,5
3419,20150418,0,6
3419,20150419,0,7
3419,20150420,0,1
3419,20150421,0,2
3419,20150422,0,3
3419,20150423,0,4
3419,20150424,0,5
3419,20150425,0,6
3419,20150426,0,7
3419,20150427,0,1
3419,20150428,0,2
3419,20150429,0,3
3419,20150430,0,4
3419,20150501,0,5
3419,20150502,0,6
3419,20150503,0,7
3419,20150504,0,1
3419,20150505,0,2
3419,20150506,0,3
3419,20150507,0,4
3419,20150508,0,5
3419,20150509,0,6
3419,20150510,0,7
3419,20150511,0,1
3419,20150512,0,2
3419,20150513,0,3
3419,20150514,0,4
3419,20150515,0,5
3419,20150516,0,6
3419,20150517,0,7
3419,20150518,0,1
3419,20150519,0,2
3419,20150520,0,3
3419,20150521,0,4
3419,20150522,0,5
3419,20150523,0,6
3419,20150524,0,7
3419,20150525,0,1
3419,20150526,0,2
3419,20150527,0,3
3419,20150528,0,4
3419,20150529,0,5
3419,20150530,0,6
3419,20150531,0,7
3419,20150601,0,1
3419,20150602,0,2
3419,20150603,0,3
3419,20150604,0,4
3419,20150605,0,5
3419,20150606,0,6
3419,20150607,0,7
3419,20150608,0,1
3419,20150609,0,2
3419,20150610,0,3
3419,20150611,0,4
3419,20150612,0,5
3419,20150613,0,6
3419,20150614,0,7
3419,20150615,0,1
3419,20150616,0,2
3419,20150617,0,3
3419,20150618,0,4
3419,20150619,0,5
3419,20150620,0,6
3419,20150621,0,7
3419,20150622,0,1
3419,20150623,0,2
3419,20150624,0,3
3419,20150625,0,4
3419,20150626,0,5
3419,20150627,0,6
3419,20150628,0,7
3419,20150629,0,1
3419,20150630,0,2
3419,20150701,0,3
3419,20150702,0,4
3419,20150703,0,5
3419,20150704,0,6
3419,20150705,0,7
3419,20150706,0,1
3419,20150707,0,2
3419,20150708,0,3
3419,20150709,0,4
3419,20150710,0,5
3419,20150711,0,6
3419,20150712,0,7
3419,20150713,0,1
3419,20150714,0,2
3419,20150715,0,3
3419,20150716,0,4
3419,20150717,0,5
3419,20150718,0,6
3419,20150719,0,7
3419,20150720,0,1
3419,20150721,0,2
3419,20150722,0,3
3419,20150723,0,4
3419,20150724,0,5
3419,20150725,0,6
3419,20150726,0,7
3419,20150727,0,1
3419,20150728,0,2
3419,20150729,0,3
3419,20150730,0,4
3419,20150731,0,5
3419,20150801,0,6
3419,20150802,0,7
3419,20150803,0,1
3419,20150804,0,2
3419,20150805,0,3
3419,20150806,0,4
3419,20150807,0,5
3419,20150808,0,6
3419,20150809,0,7
3419,20150810,0,1
3419,20150811,0,2
3419,20150812,0,3
3419,20150813,0,4
3419,20150814,0,5
3419,20150815,0,6
3419,20150816,0,7
3419,20150817,0,1
3419,20150818,0,2
3419,20150819,0,3
3419,20150820,0,4
3419,20150821,0,5
3419,20150822,0,6
3419,20150823,0,7
3419,20150824,0,1
3419,20150825,0,2
3419,20150826,0,3
3419,20150827,0,4
3419,20150828,0,5
3419,20150829,0,6
3419,20150830,0,7
3419,20150831,0,1
3421,20150101,0,4
3421,20150102,0,5
3421,20150103,0,6
3421,20150104,0,7
3421,20150105,0,1
3421,20150106,0,2
3421,20150107,0,3
3421,20150108,0,4
3421,20150109,0,5
3421,20150110,0,6
3421,20150111,0,7
3421,20150112,0,1
3421,20150113,0,2
3421,20150114,0,3
3421,20150115,0,4
3421,20150116,0,5
3421,20150117,0,6
3421,20150118,0,7
3421,20150119,0,1
3421,20150120,0,2
3421,20150121,0,3
3421,20150122,0,4
3421,20150123,0,5
3421,20150124,0,6
3421,20150125,0,7
3421,20150126,0,1
3421,20150127,0,2
3421,20150128,0,3
3421,20150129,0,4
3421,20150130,0,5
3421,20150131,0,6
3421,20150201,0,7
3421,20150202,0,1
3421,20150203,0,2
3421,20150204,0,3
3421,20150205,0,4
3421,20150206,0,5
3421,20150207,0,6
3421,20150208,0,7
3421,20150209,0,1
3421,20150210,0,2
3421,20150211,0,3
3421,20150212,0,4
3421,20150213,0,5
3421,20150214,0,6
3421,20150215,0,7
3421,20150216,0,1
3421,20150217,0,2
3421,20150218,0,3
3421,20150219,0,4
3421,20150220,0,5
3421,20150221,0,6
3421,20150222,0,7
3421,20150223,0,1
3421,20150224,0,2
3421,20150225,0,3
3421,20150226,0,4
3421,20150227,0,5
3421,20150228,0,6
3421,20150301,0,7
3421,20150302,0,1
3421,20150303,0,2
3421,20150304,0,3
3421,20150305,0,4
3421,20150306,0,5
3421,20150307,0,6
3421,20150308,0,7
3421,20150309,0,1
3421,20150310,0,2
3421,20150311,0,3
3421,20150312,0,4
3421,20150313,0,5
3421,20150314,0,6
3421,20150315,0,7
3421,20150316,0,1
3421,20150317,0,2
3421,20150318,0,3
3421,20150319,0,4
3421,20150320,0,5
3421,20150321,0,6
3421,20150322,0,7
3421,20150323,0,1
3421,20150324,0,2
3421,20150325,0,3
3421,20150326,0,4
3421,20150327,0,5
3421,20150328,0,6
3421,20150329,0,7
3421,20150330,0,1
3421,20150331,0,2
3421,20150401,0,3
3421,20150402,0,4
3421,20150403,0,5
3421,20150404,0,6
3421,20150405,0,7
3421,20150406,0,1
3421,20150407,0,2
3421,20150408,0,3
3421,20150409,0,4
3421,20150410,0,5
3421,20150411,0,6
3421,20150412,0,7
3421,20150413,0,1
3421,20150414,0,2
3421,20150415,0,3
3421,20150416,0,4
3421,20150417,0,5
3421,20150418,0,6
3421,20150419,0,7
3421,20150420,0,1
3421,20150421,0,2
3421,20150422,0,3
3421,20150423,0,4
3421,20150424,0,5
3421,20150425,0,6
3421,20150426,0,7
3421,20150427,0,1
3421,20150428,0,2
3421,20150429,0,3
3421,20150430,0,4
3421,20150501,0,5
3421,20150502,0,6
3421,20150503,0,7
3421,20150504,0,1
3421,20150505,0,2
3421,20150506,0,3
3421,20150507,0,4
3421,20150508,0,5
3421,20150509,0,6
3421,20150510,0,7
3421,20150511,0,1
3421,20150512,0,2
3421,20150513,0,3
3421,20150514,0,4
3421,20150515,0,5
3421,20150516,0,6
3421,20150517,0,7
3421,20150518,0,1
3421,20150519,0,2
3421,20150520,0,3
3421,20150521,0,4
3421,20150522,0,5
3421,20150523,0,6
3421,20150524,0,7
3421,20150525,0,1
3421,20150526,0,2
3421,20150527,0,3
3421,20150528,0,4
3421,20150529,0,5
3421,20150530,0,6
3421,20150531,0,7
3421,20150601,0,1
3421,20150602,0,2
3421,20150603,0,3
3421,20150604,0,4
3421,20150605,0,5
3421,20150606,0,6
3421,20150607,1,7
3421,20150608,0,1
3421,20150609,0,2
3421,20150610,0,3
3421,20150611,0,4
3421,20150612,1,5
3421,20150613,0,6
3421,20150614,0,7
3421,20150615,0,1
3421,20150616,0,2
3421,20150617,0,3
3421,20150618,0,4
3421,20150619,0,5
3421,20150620,0,6
3421,20150621,0,7
3421,20150622,0,1
3421,20150623,0,2
3421,20150624,0,3
3421,20150625,0,4
3421,20150626,0,5
3421,20150627,0,6
3421,20150628,0,7
3421,20150629,0,1
3421,20150630,0,2
3421,20150701,0,3
3421,20150702,0,4
3421,20150703,0,5
3421,20150704,0,6
3421,20150705,0,7
3421,20150706,0,1
3421,20150707,0,2
3421,20150708,0,3
3421,20150709,0,4
3421,20150710,0,5
3421,20150711,0,6
3421,20150712,0,7
3421,20150713,0,1
3421,20150714,0,2
3421,20150715,0,3
3421,20150716,0,4
3421,20150717,0,5
3421,20150718,0,6
3421,20150719,1,7
3421,20150720,0,1
3421,20150721,0,2
3421,20150722,0,3
3421,20150723,0,4
3421,20150724,0,5
3421,20150725,0,6
3421,20150726,0,7
3421,20150727,0,1
3421,20150728,0,2
3421,20150729,0,3
3421,20150730,0,4
3421,20150731,0,5
3421,20150801,0,6
3421,20150802,0,7
3421,20150803,0,1
3421,20150804,0,2
3421,20150805,0,3
3421,20150806,0,4
3421,20150807,0,5
3421,20150808,0,6
3421,20150809,0,7
3421,20150810,0,1
3421,20150811,0,2
3421,20150812,0,3
3421,20150813,0,4
3421,20150814,0,5
3421,20150815,0,6
3421,20150816,0,7
3421,20150817,0,1
3421,20150818,0,2
3421,20150819,0,3
3421,20150820,0,4
3421,20150821,0,5
3421,20150822,0,6
3421,20150823,0,7
3421,20150824,0,1
3421,20150825,0,2
3421,20150826,0,3
3421,20150827,0,4
3421,20150828,0,5
3421,20150829,0,6
3421,20150830,0,7
3421,20150831,0,1
3423,20150101,0,4
3423,20150102,0,5
3423,20150103,0,6
3423,20150104,0,7
3423,20150105,0,1
3423,20150106,0,2
3423,20150107,0,3
3423,20150108,0,4
3423,20150109,0,5
3423,20150110,0,6
3423,20150111,0,7
3423,20150112,0,1
3423,20150113,0,2
3423,20150114,0,3
3423,20150115,0,4
3423,20150116,0,5
3423,20150117,0,6
3423,20150118,0,7
3423,20150119,0,1
3423,20150120,0,2
3423,20150121,0,3
3423,20150122,0,4
3423,20150123,0,5
3423,20150124,0,6
3423,20150125,0,7
3423,20150126,0,1
3423,20150127,0,2
3423,20150128,0,3
3423,20150129,0,4
3423,20150130,0,5
3423,20150131,0,6
3423,20150201,0,7
3423,20150202,0,1
3423,20150203,0,2
3423,20150204,0,3
3423,20150205,0,4
3423,20150206,0,5
3423,20150207,0,6
3423,20150208,0,7
3423,20150209,0,1
3423,20150210,0,2
3423,20150211,0,3
3423,20150212,0,4
3423,20150213,0,5
3423,20150214,0,6
3423,20150215,0,7
3423,20150216,0,1
3423,20150217,0,2
3423,20150218,0,3
3423,20150219,0,4
3423,20150220,0,5
3423,20150221,0,6
3423,20150222,0,7
3423,20150223,0,1
3423,20150224,0,2
3423,20150225,0,3
3423,20150226,0,4
3423,20150227,0,5
3423,20150228,1,6
3423,20150301,0,7
3423,20150302,0,1
3423,20150303,0,2
3423,20150304,1,3
3423,20150305,0,4
3423,20150306,0,5
3423,20150307,2,6
3423,20150308,0,7
3423,20150309,0,1
3423,20150310,0,2
3423,20150311,0,3
3423,20150312,0,4
3423,20150313,0,5
3423,20150314,0,6
3423,20150315,0,7
3423,20150316,0,1
3423,20150317,0,2
3423,20150318,0,3
3423,20150319,0,4
3423,20150320,0,5
3423,20150321,0,6
3423,20150322,0,7
3423,20150323,0,1
3423,20150324,0,2
3423,20150325,0,3
3423,20150326,0,4
3423,20150327,0,5
3423,20150328,0,6
3423,20150329,0,7
3423,20150330,0,1
3423,20150331,0,2
3423,20150401,0,3
3423,20150402,0,4
3423,20150403,0,5
3423,20150404,0,6
3423,20150405,0,7
3423,20150406,0,1
3423,20150407,0,2
3423,20150408,1,3
3423,20150409,0,4
3423,20150410,0,5
3423,20150411,0,6
3423,20150412,0,7
3423,20150413,0,1
3423,20150414,0,2
3423,20150415,0,3
3423,20150416,0,4
3423,20150417,0,5
3423,20150418,0,6
3423,20150419,0,7
3423,20150420,0,1
3423,20150421,0,2
3423,20150422,1,3
3423,20150423,0,4
3423,20150424,0,5
3423,20150425,0,6
3423,20150426,0,7
3423,20150427,0,1
3423,20150428,0,2
3423,20150429,2,3
3423,20150430,0,4
3423,20150501,1,5
3423,20150502,0,6
3423,20150503,0,7
3423,20150504,0,1
3423,20150505,0,2
3423,20150506,0,3
3423,20150507,0,4
3423,20150508,0,5
3423,20150509,0,6
3423,20150510,0,7
3423,20150511,0,1
3423,20150512,0,2
3423,20150513,0,3
3423,20150514,0,4
3423,20150515,0,5
3423,20150516,0,6
3423,20150517,0,7
3423,20150518,0,1
3423,20150519,0,2
3423,20150520,0,3
3423,20150521,0,4
3423,20150522,0,5
3423,20150523,0,6
3423,20150524,0,7
3423,20150525,0,1
3423,20150526,0,2
3423,20150527,0,3
3423,20150528,0,4
3423,20150529,0,5
3423,20150530,0,6
3423,20150531,0,7
3423,20150601,0,1
3423,20150602,0,2
3423,20150603,0,3
3423,20150604,0,4
3423,20150605,0,5
3423,20150606,0,6
3423,20150607,0,7
3423,20150608,0,1
3423,20150609,0,2
3423,20150610,0,3
3423,20150611,0,4
3423,20150612,0,5
3423,20150613,0,6
3423,20150614,0,7
3423,20150615,0,1
3423,20150616,0,2
3423,20150617,0,3
3423,20150618,0,4
3423,20150619,0,5
3423,20150620,0,6
3423,20150621,0,7
3423,20150622,0,1
3423,20150623,0,2
3423,20150624,0,3
3423,20150625,0,4
3423,20150626,0,5
3423,20150627,0,6
3423,20150628,0,7
3423,20150629,0,1
3423,20150630,0,2
3423,20150701,0,3
3423,20150702,0,4
3423,20150703,0,5
3423,20150704,0,6
3423,20150705,0,7
3423,20150706,0,1
3423,20150707,0,2
3423,20150708,0,3
3423,20150709,0,4
3423,20150710,0,5
3423,20150711,0,6
3423,20150712,0,7
3423,20150713,0,1
3423,20150714,0,2
3423,20150715,0,3
3423,20150716,0,4
3423,20150717,0,5
3423,20150718,0,6
3423,20150719,0,7
3423,20150720,0,1
3423,20150721,0,2
3423,20150722,0,3
3423,20150723,0,4
3423,20150724,0,5
3423,20150725,0,6
3423,20150726,0,7
3423,20150727,0,1
3423,20150728,0,2
3423,20150729,0,3
3423,20150730,0,4
3423,20150731,0,5
3423,20150801,0,6
3423,20150802,0,7
3423,20150803,0,1
3423,20150804,0,2
3423,20150805,0,3
3423,20150806,0,4
3423,20150807,0,5
3423,20150808,0,6
3423,20150809,0,7
3423,20150810,0,1
3423,20150811,0,2
3423,20150812,0,3
3423,20150813,0,4
3423,20150814,0,5
3423,20150815,0,6
3423,20150816,0,7
3423,20150817,0,1
3423,20150818,0,2
3423,20150819,0,3
3423,20150820,0,4
3423,20150821,0,5
3423,20150822,0,6
3423,20150823,0,7
3423,20150824,0,1
3423,20150825,0,2
3423,20150826,0,3
3423,20150827,0,4
3423,20150828,0,5
3423,20150829,0,6
3423,20150830,0,7
3423,20150831,0,1
3424,20150101,0,4
3424,20150102,0,5
3424,20150103,0,6
3424,20150104,0,7
3424,20150105,0,1
3424,20150106,0,2
3424,20150107,0,3
3424,20150108,0,4
3424,20150109,0,5
3424,20150110,0,6
3424,20150111,0,7
3424,20150112,0,1
3424,20150113,0,2
3424,20150114,0,3
3424,20150115,0,4
3424,20150116,0,5
3424,20150117,0,6
3424,20150118,0,7
3424,20150119,0,1
3424,20150120,0,2
3424,20150121,0,3
3424,20150122,0,4
3424,20150123,0,5
3424,20150124,0,6
3424,20150125,0,7
3424,20150126,0,1
3424,20150127,0,2
3424,20150128,0,3
3424,20150129,0,4
3424,20150130,0,5
3424,20150131,0,6
3424,20150201,0,7
3424,20150202,0,1
3424,20150203,0,2
3424,20150204,0,3
3424,20150205,0,4
3424,20150206,0,5
3424,20150207,0,6
3424,20150208,0,7
3424,20150209,0,1
3424,20150210,0,2
3424,20150211,0,3
3424,20150212,0,4
3424,20150213,0,5
3424,20150214,0,6
3424,20150215,0,7
3424,20150216,0,1
3424,20150217,0,2
3424,20150218,0,3
3424,20150219,0,4
3424,20150220,0,5
3424,20150221,0,6
3424,20150222,0,7
3424,20150223,0,1
3424,20150224,0,2
3424,20150225,0,3
3424,20150226,0,4
3424,20150227,0,5
3424,20150228,0,6
3424,20150301,0,7
3424,20150302,0,1
3424,20150303,0,2
3424,20150304,0,3
3424,20150305,0,4
3424,20150306,0,5
3424,20150307,0,6
3424,20150308,0,7
3424,20150309,0,1
3424,20150310,0,2
3424,20150311,0,3
3424,20150312,0,4
3424,20150313,0,5
3424,20150314,0,6
3424,20150315,0,7
3424,20150316,0,1
3424,20150317,0,2
3424,20150318,0,3
3424,20150319,0,4
3424,20150320,0,5
3424,20150321,0,6
3424,20150322,0,7
3424,20150323,0,1
3424,20150324,0,2
3424,20150325,0,3
3424,20150326,0,4
3424,20150327,0,5
3424,20150328,0,6
3424,20150329,0,7
3424,20150330,0,1
3424,20150331,0,2
3424,20150401,0,3
3424,20150402,0,4
3424,20150403,0,5
3424,20150404,0,6
3424,20150405,0,7
3424,20150406,0,1
3424,20150407,0,2
3424,20150408,0,3
3424,20150409,0,4
3424,20150410,0,5
3424,20150411,0,6
3424,20150412,0,7
3424,20150413,0,1
3424,20150414,0,2
3424,20150415,0,3
3424,20150416,0,4
3424,20150417,1,5
3424,20150418,0,6
3424,20150419,0,7
3424,20150420,0,1
3424,20150421,0,2
3424,20150422,0,3
3424,20150423,0,4
3424,20150424,0,5
3424,20150425,0,6
3424,20150426,0,7
3424,20150427,0,1
3424,20150428,0,2
3424,20150429,5,3
3424,20150430,0,4
3424,20150501,0,5
3424,20150502,0,6
3424,20150503,0,7
3424,20150504,0,1
3424,20150505,0,2
3424,20150506,0,3
3424,20150507,0,4
3424,20150508,0,5
3424,20150509,0,6
3424,20150510,0,7
3424,20150511,0,1
3424,20150512,0,2
3424,20150513,0,3
3424,20150514,0,4
3424,20150515,0,5
3424,20150516,1,6
3424,20150517,0,7
3424,20150518,1,1
3424,20150519,0,2
3424,20150520,0,3
3424,20150521,0,4
3424,20150522,0,5
3424,20150523,0,6
3424,20150524,0,7
3424,20150525,0,1
3424,20150526,0,2
3424,20150527,0,3
3424,20150528,0,4
3424,20150529,1,5
3424,20150530,0,6
3424,20150531,0,7
3424,20150601,0,1
3424,20150602,0,2
3424,20150603,0,3
3424,20150604,0,4
3424,20150605,0,5
3424,20150606,0,6
3424,20150607,0,7
3424,20150608,0,1
3424,20150609,0,2
3424,20150610,0,3
3424,20150611,0,4
3424,20150612,0,5
3424,20150613,0,6
3424,20150614,0,7
3424,20150615,0,1
3424,20150616,0,2
3424,20150617,0,3
3424,20150618,0,4
3424,20150619,0,5
3424,20150620,0,6
3424,20150621,0,7
3424,20150622,0,1
3424,20150623,0,2
3424,20150624,0,3
3424,20150625,0,4
3424,20150626,0,5
3424,20150627,0,6
3424,20150628,0,7
3424,20150629,0,1
3424,20150630,0,2
3424,20150701,0,3
3424,20150702,0,4
3424,20150703,0,5
3424,20150704,0,6
3424,20150705,0,7
3424,20150706,0,1
3424,20150707,0,2
3424,20150708,0,3
3424,20150709,0,4
3424,20150710,0,5
3424,20150711,0,6
3424,20150712,0,7
3424,20150713,0,1
3424,20150714,0,2
3424,20150715,0,3
3424,20150716,0,4
3424,20150717,0,5
3424,20150718,0,6
3424,20150719,0,7
3424,20150720,0,1
3424,20150721,0,2
3424,20150722,0,3
3424,20150723,0,4
3424,20150724,0,5
3424,20150725,0,6
3424,20150726,0,7
3424,20150727,0,1
3424,20150728,0,2
3424,20150729,0,3
3424,20150730,0,4
3424,20150731,0,5
3424,20150801,0,6
3424,20150802,0,7
3424,20150803,0,1
3424,20150804,0,2
3424,20150805,0,3
3424,20150806,0,4
3424,20150807,0,5
3424,20150808,0,6
3424,20150809,0,7
3424,20150810,0,1
3424,20150811,0,2
3424,20150812,0,3
3424,20150813,0,4
3424,20150814,0,5
3424,20150815,0,6
3424,20150816,0,7
3424,20150817,0,1
3424,20150818,0,2
3424,20150819,0,3
3424,20150820,0,4
3424,20150821,0,5
3424,20150822,0,6
3424,20150823,0,7
3424,20150824,0,1
3424,20150825,0,2
3424,20150826,0,3
3424,20150827,0,4
3424,20150828,0,5
3424,20150829,0,6
3424,20150830,0,7
3424,20150831,0,1
3426,20150101,0,4
3426,20150102,0,5
3426,20150103,0,6
3426,20150104,0,7
3426,20150105,0,1
3426,20150106,0,2
3426,20150107,0,3
3426,20150108,0,4
3426,20150109,0,5
3426,20150110,0,6
3426,20150111,1,7
3426,20150112,0,1
3426,20150113,0,2
3426,20150114,0,3
3426,20150115,0,4
3426,20150116,1,5
3426,20150117,0,6
3426,20150118,1,7
3426,20150119,0,1
3426,20150120,0,2
3426,20150121,0,3
3426,20150122,0,4
3426,20150123,0,5
3426,20150124,1,6
3426,20150125,0,7
3426,20150126,0,1
3426,20150127,0,2
3426,20150128,0,3
3426,20150129,0,4
3426,20150130,0,5
3426,20150131,0,6
3426,20150201,0,7
3426,20150202,1,1
3426,20150203,0,2
3426,20150204,0,3
3426,20150205,1,4
3426,20150206,0,5
3426,20150207,0,6
3426,20150208,1,7
3426,20150209,0,1
3426,20150210,0,2
3426,20150211,0,3
3426,20150212,0,4
3426,20150213,0,5
3426,20150214,0,6
3426,20150215,0,7
3426,20150216,0,1
3426,20150217,0,2
3426,20150218,0,3
3426,20150219,0,4
3426,20150220,0,5
3426,20150221,0,6
3426,20150222,0,7
3426,20150223,0,1
3426,20150224,0,2
3426,20150225,0,3
3426,20150226,0,4
3426,20150227,0,5
3426,20150228,0,6
3426,20150301,0,7
3426,20150302,0,1
3426,20150303,0,2
3426,20150304,0,3
3426,20150305,0,4
3426,20150306,0,5
3426,20150307,0,6
3426,20150308,0,7
3426,20150309,0,1
3426,20150310,0,2
3426,20150311,0,3
3426,20150312,0,4
3426,20150313,0,5
3426,20150314,0,6
3426,20150315,0,7
3426,20150316,0,1
3426,20150317,1,2
3426,20150318,0,3
3426,20150319,0,4
3426,20150320,0,5
3426,20150321,0,6
3426,20150322,0,7
3426,20150323,0,1
3426,20150324,0,2
3426,20150325,0,3
3426,20150326,0,4
3426,20150327,0,5
3426,20150328,0,6
3426,20150329,0,7
3426,20150330,2,1
3426,20150331,0,2
3426,20150401,0,3
3426,20150402,0,4
3426,20150403,0,5
3426,20150404,0,6
3426,20150405,0,7
3426,20150406,0,1
3426,20150407,1,2
3426,20150408,0,3
3426,20150409,0,4
3426,20150410,0,5
3426,20150411,0,6
3426,20150412,0,7
3426,20150413,0,1
3426,20150414,0,2
3426,20150415,0,3
3426,20150416,0,4
3426,20150417,0,5
3426,20150418,0,6
3426,20150419,0,7
3426,20150420,1,1
3426,20150421,0,2
3426,20150422,0,3
3426,20150423,0,4
3426,20150424,0,5
3426,20150425,0,6
3426,20150426,0,7
3426,20150427,0,1
3426,20150428,0,2
